0.03731674700975418,0.0003928588703274727,0.12764479219913483,0.044415947049856186,0.12432294338941574,0.39183351397514343,0.27407315373420715
0.02720542997121811,0.0014369272394105792,0.043950606137514114,0.018444452434778214,0.21060538291931152,0.024097194895148277,0.6742599606513977
0.04635849595069885,0.001407228410243988,0.07543069124221802,0.005600886885076761,0.3783140778541565,0.020808549597859383,0.4720800817012787
0.0248628631234169,0.00040217730565927923,0.07651393115520477,0.03978371247649193,0.13714000582695007,0.06283169984817505,0.658465564250946
0.028795721009373665,0.0005956740351393819,0.11500710248947144,0.029024261981248856,0.1465463638305664,0.1585882306098938,0.521442711353302
0.019059035927057266,0.00039285782258957624,0.1266254335641861,0.12348004430532455,0.09631939232349396,0.2636379301548004,0.37048524618148804
0.022919513285160065,0.0002072081115329638,0.12028960138559341,0.12258902937173843,0.11713211238384247,0.15418513119220734,0.4626772999763489
0.100012868642807,0.0037229254376143217,0.1530962735414505,0.08188743144273758,0.2477262020111084,0.13785211741924286,0.27570217847824097
0.08002198487520218,0.0037764704320579767,0.16755133867263794,0.048353008925914764,0.21915070712566376,0.3652050197124481,0.11594150960445404
0.0385703444480896,0.00039966529584489763,0.0867086797952652,0.04893067479133606,0.09254870563745499,0.5159260034561157,0.21691592037677765
0.05427446961402893,0.0018621712224557996,0.10069292038679123,0.08013416826725006,0.1493372619152069,0.35671931505203247,0.2569796144962311
0.016947245225310326,0.00021911649673711509,0.09014882892370224,0.031301286071538925,0.03388636186718941,0.7631200551986694,0.06437709182500839
0.035557977855205536,0.0005893201450817287,0.09261780232191086,0.11941959708929062,0.1201651468873024,0.4008539021015167,0.23079629242420197
0.035943396389484406,0.0005167838535271585,0.07626163214445114,0.1394796520471573,0.07221580296754837,0.47244811058044434,0.2031346559524536
0.047793060541152954,0.0014155483804643154,0.11421813070774078,0.09598804265260696,0.0725080594420433,0.48467743396759033,0.1833997666835785
0.08077273517847061,0.008317328989505768,0.09163699299097061,0.08785621076822281,0.0716225653886795,0.5346641540527344,0.12512998282909393
0.05889558792114258,0.0010084070963785052,0.10669992864131927,0.04477117955684662,0.06670932471752167,0.5750448107719421,0.14687082171440125
0.06653096526861191,0.001398059306666255,0.10185717791318893,0.026568952947854996,0.06515616178512573,0.611567497253418,0.12692120671272278
0.030942779034376144,0.00035649241181090474,0.061379898339509964,0.013700200244784355,0.08204534649848938,0.49902695417404175,0.3125483989715576
0.055883876979351044,0.0035806759260594845,0.07539193332195282,0.011634748429059982,0.14479130506515503,0.5228732824325562,0.18584421277046204
0.01653522253036499,0.0005954281077720225,0.03503436595201492,0.008380741812288761,0.020992998033761978,0.8657292127609253,0.052731942385435104
0.08798085898160934,0.005628142040222883,0.07927749305963516,0.021243728697299957,0.14871737360954285,0.27690690755844116,0.3802454173564911
0.053586192429065704,0.002285401104018092,0.10437656939029694,0.03782108798623085,0.09163233637809753,0.4236571788787842,0.2866412103176117
0.08154856413602829,0.009801514446735382,0.089372918009758,0.0684700757265091,0.0727432370185852,0.39782923460006714,0.2802344858646393
0.05257720500230789,0.003175135236233473,0.0768255665898323,0.025504164397716522,0.10625258833169937,0.5195916295051575,0.21607372164726257
0.07342024892568588,0.004667182918637991,0.09763608127832413,0.05105973407626152,0.15084302425384521,0.4251975119113922,0.19717614352703094
0.12190138548612595,0.023842275142669678,0.08726199716329575,0.031367603689432144,0.1898602396249771,0.2078188806772232,0.3379476070404053
0.09204480797052383,0.012985027395188808,0.0752425566315651,0.027480004355311394,0.22126393020153046,0.24249176681041718,0.3284918963909149
0.03891903907060623,0.003349090227857232,0.08800413459539413,0.036547351628541946,0.0897853672504425,0.5333455801010132,0.21004937589168549
0.04202789068222046,0.0016654400387778878,0.07374988496303558,0.03312228247523308,0.10703817754983902,0.36092817783355713,0.38146817684173584
0.0542561411857605,0.0021343787666410208,0.0742071270942688,0.028434855863451958,0.16975849866867065,0.11877574026584625,0.5524333119392395
0.042724259197711945,0.0004534131439868361,0.0765453651547432,0.04440658539533615,0.09348610788583755,0.20087724924087524,0.5415070056915283
0.05709913745522499,0.0047912877053022385,0.08085682988166809,0.03856988623738289,0.11910932511091232,0.28799059987068176,0.41158294677734375
0.04407279193401337,0.001498474390245974,0.08695897459983826,0.11130557209253311,0.08508116006851196,0.2803875803947449,0.3906954526901245
0.04731064662337303,0.0018538098083809018,0.06532356888055801,0.11415953934192657,0.05978405848145485,0.2772767245769501,0.43429163098335266
0.04664125666022301,0.002024212619289756,0.0787019282579422,0.08771491795778275,0.06902047246694565,0.42178216576576233,0.29411497712135315
